rank,address_hex,kind,score,no_target,target_left,target_right,manual_aim,delta_left,delta_right,delta_manual,opposition,symmetry,sign_opposed,horizontal_score,left_score,right_score,manual_score
412,0x000E7EB4,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
413,0x000E7EDC,MANUAL_AIM_CANDIDATE,580.50732421875,0.0,0.0,0.0,-580.50732421875,0.0,0.0,-580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
414,0x000E7F04,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
415,0x000E7F2C,MANUAL_AIM_CANDIDATE,580.50732421875,0.0,0.0,0.0,-580.50732421875,0.0,0.0,-580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
416,0x000E7F54,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
417,0x000E7F7C,MANUAL_AIM_CANDIDATE,580.50732421875,0.0,0.0,0.0,-580.50732421875,0.0,0.0,-580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
418,0x000E7FA4,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
419,0x000E7FCC,MANUAL_AIM_CANDIDATE,580.50732421875,0.0,0.0,0.0,-580.50732421875,0.0,0.0,-580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
420,0x000E7FF4,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
421,0x000E82C4,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
422,0x000E82EC,MANUAL_AIM_CANDIDATE,580.50732421875,0.0,0.0,0.0,-580.50732421875,0.0,0.0,-580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
423,0x000E8314,MANUAL_AIM_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875,0.0,0.0,false,0.0,-58.050732421875,-58.050732421875,580.50732421875
424,0x000E9A64,ARM_LEFT_CANDIDATE,580.50439453125,-580.50439453125,0.0,-580.50439453125,-580.50439453125,580.50439453125,0.0,0.0,580.50439453125,580.50439453125,false,0.0,580.50439453125,-290.25219726563,-58.050439453125
425,0x000E9B64,ARM_LEFT_CANDIDATE,580.50439453125,-580.50439453125,0.0,-580.50439453125,-580.50439453125,580.50439453125,0.0,0.0,580.50439453125,580.50439453125,false,0.0,580.50439453125,-290.25219726563,-58.050439453125
426,0x000E9BA4,ARM_LEFT_CANDIDATE,580.50439453125,-580.50439453125,0.0,-580.50439453125,-580.50439453125,580.50439453125,0.0,0.0,580.50439453125,580.50439453125,false,0.0,580.50439453125,-290.25219726563,-58.050439453125
427,0x00076E7C,ARM_LEFT_CANDIDATE,578.53325195313,3968.7624511719,3069.9528808594,3454.3662109375,3337.98046875,-898.8095703125,-514.39624023438,-630.78198242188,384.41333007813,384.41333007813,false,0.0,578.53325195313,1.9132568359375,489.46140136719
428,0x00076E40,ARM_LEFT_CANDIDATE,578.18381347656,3939.7377929688,3064.2192382813,3459.5336914063,3367.4108886719,-875.5185546875,-480.2041015625,-572.32690429688,395.314453125,395.314453125,false,0.0,578.18381347656,-14.787866210938,436.75463867188
429,0x00076EA4,ARM_LEFT_CANDIDATE,575.72131347656,3936.3032226563,3067.7192382813,3469.38671875,3342.2590332031,-868.583984375,-466.91650390625,-594.04418945313,401.66748046875,401.66748046875,false,0.0,575.72131347656,-26.779907226563,460.494140625
430,0x0006AD60,MANUAL_AIM_CANDIDATE,566.1853515625,3002.1875,2131.994140625,2278.755859375,2276.6396484375,-870.193359375,-723.431640625,-725.5478515625,146.76171875,146.76171875,false,0.0,435.92275390625,215.78017578125,566.1853515625
431,0x00204D20,MANUAL_AIM_CANDIDATE,551.178125,17137.478515625,17826.451171875,17826.451171875,17826.451171875,688.97265625,688.97265625,688.97265625,0.0,0.0,false,0.0,275.5890625,275.5890625,551.178125
432,0x00069CDC,MANUAL_AIM_CANDIDATE,547.8515625,17137.478515625,17822.29296875,17822.29296875,17822.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
433,0x001EF260,MANUAL_AIM_CANDIDATE,547.8515625,17157.478515625,17842.29296875,17842.29296875,17842.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
434,0x001EF268,MANUAL_AIM_CANDIDATE,547.8515625,17137.478515625,17822.29296875,17822.29296875,17822.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
435,0x001EF270,MANUAL_AIM_CANDIDATE,547.8515625,17117.478515625,17802.29296875,17802.29296875,17802.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
436,0x001EF278,MANUAL_AIM_CANDIDATE,547.8515625,17137.478515625,17822.29296875,17822.29296875,17822.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
437,0x00204CE8,MANUAL_AIM_CANDIDATE,547.8515625,17137.478515625,17822.29296875,17822.29296875,17822.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
438,0x00204D14,MANUAL_AIM_CANDIDATE,547.8515625,17137.478515625,17822.29296875,17822.29296875,17822.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
439,0x00204D2C,MANUAL_AIM_CANDIDATE,547.8515625,17137.478515625,17822.29296875,17822.29296875,17822.29296875,684.814453125,684.814453125,684.814453125,0.0,0.0,false,0.0,273.92578125,273.92578125,547.8515625
440,0x00204D04,MANUAL_AIM_CANDIDATE,547.8421875,17137.490234375,17822.29296875,17822.29296875,17822.29296875,684.802734375,684.802734375,684.802734375,0.0,0.0,false,0.0,273.92109375,273.92109375,547.8421875
441,0x003B2A2C,ARM_HORIZONTAL_CANDIDATE,545.57299804688,-6.999755859375,-45.371337890625,423.45849609375,-45.4658203125,-38.37158203125,430.45825195313,-38.466064453125,468.82983398438,392.08666992188,true,545.57299804688,-180.70415039062,407.42585449219,-8.4169189453125
442,0x0006AD2C,MANUAL_AIM_CANDIDATE,535.6064453125,3196.9921875,2405.626953125,2556.931640625,2518.2431640625,-791.365234375,-640.060546875,-678.7490234375,151.3046875,151.3046875,false,0.0,403.46005859375,176.50302734375,535.6064453125
443,0x001F2590,ARM_HORIZONTAL_CANDIDATE,517.89453125,16747.990234375,16722.30859375,17188.83984375,17210.240234375,-25.681640625,440.849609375,462.25,466.53125,415.16796875,true,517.89453125,-240.9681640625,381.7837890625,415.596875
444,0x001F25B8,ARM_HORIZONTAL_CANDIDATE,517.89453125,16747.990234375,16722.30859375,17188.83984375,17210.240234375,-25.681640625,440.849609375,462.25,466.53125,415.16796875,true,517.89453125,-240.9681640625,381.7837890625,415.596875
445,0x0020FA88,MANUAL_AIM_CANDIDATE,493.78747558594,-2962.8098144531,-3063.7233886719,-3265.662109375,-3496.9738769531,-100.91357421875,-302.85229492188,-534.1640625,201.93872070313,201.93872070313,false,0.0,-103.92897949219,198.9791015625,493.78747558594
446,0x0020FA94,MANUAL_AIM_CANDIDATE,493.78747558594,-2962.8098144531,-3063.7233886719,-3265.662109375,-3496.9738769531,-100.91357421875,-302.85229492188,-534.1640625,201.93872070313,201.93872070313,false,0.0,-103.92897949219,198.9791015625,493.78747558594
447,0x001F1E28,ARM_LEFT_CANDIDATE,483.65014648438,5517.03515625,6030.6459960938,5576.9565429688,5517.03515625,513.61083984375,59.92138671875,0.0,453.689453125,453.689453125,false,0.0,483.65014648438,-196.88403320313,-57.35322265625
448,0x0006A130,ARM_LEFT_CANDIDATE,483.34130859375,1300.130859375,302.552734375,403.2509765625,642.162109375,-997.578125,-896.8798828125,-657.96875,100.6982421875,100.6982421875,false,0.0,483.34130859375,332.2939453125,468.52294921875
449,0x000D3AC0,MANUAL_AIM_CANDIDATE,474.2451171875,16890.099609375,17411.775390625,17609.3515625,17488.4375,521.67578125,719.251953125,598.337890625,197.576171875,197.576171875,false,0.0,102.216015625,398.5802734375,474.2451171875
450,0x003B2CD8,MANUAL_AIM_CANDIDATE,472.134375,16902.072265625,17337.513671875,17607.357421875,17488.279296875,435.44140625,705.28515625,586.20703125,269.84375,269.84375,false,0.0,24.178125,428.94375,472.134375
451,0x000D3AB0,MANUAL_AIM_CANDIDATE,471.9228515625,16891.013671875,17376.98828125,17605.947265625,17483.02734375,485.974609375,714.93359375,592.013671875,228.958984375,228.958984375,false,0.0,69.3064453125,412.744921875,471.9228515625
452,0x000D3A70,MANUAL_AIM_CANDIDATE,471.9087890625,16891.0078125,17377.099609375,17605.9453125,17483.01953125,486.091796875,714.9375,592.01171875,228.845703125,228.845703125,false,0.0,69.421875,412.6904296875,471.9087890625
453,0x000D3E58,MANUAL_AIM_CANDIDATE,471.5318359375,16904.048828125,17345.685546875,17606.87890625,17490.02734375,441.63671875,702.830078125,585.978515625,261.193359375,261.193359375,false,0.0,31.623828125,423.4138671875,471.5318359375
454,0x000D3E18,MANUAL_AIM_CANDIDATE,471.505859375,16904.06640625,17345.798828125,17606.884765625,17490.02734375,441.732421875,702.818359375,585.9609375,261.0859375,261.0859375,false,0.0,31.7271484375,423.3560546875,471.505859375
455,0x000D332C,MANUAL_AIM_CANDIDATE,471.446875,16902.072265625,17344.490234375,17607.353515625,17488.2890625,442.41796875,705.28125,586.216796875,262.86328125,262.86328125,false,0.0,31.1556640625,425.4505859375,471.446875
456,0x0006D250,MANUAL_AIM_CANDIDATE,471.3328125,16902.072265625,17345.529296875,17607.357421875,17488.279296875,443.45703125,705.28515625,586.20703125,261.828125,261.828125,false,0.0,32.19375,424.9359375,471.3328125
457,0x000D3370,MANUAL_AIM_CANDIDATE,471.3328125,16902.072265625,17345.529296875,17607.357421875,17488.279296875,443.45703125,705.28515625,586.20703125,261.828125,261.828125,false,0.0,32.19375,424.9359375,471.3328125
458,0x00105318,MANUAL_AIM_CANDIDATE,471.3328125,16902.072265625,17345.529296875,17607.357421875,17488.279296875,443.45703125,705.28515625,586.20703125,261.828125,261.828125,false,0.0,32.19375,424.9359375,471.3328125
459,0x000D3014,MANUAL_AIM_CANDIDATE,471.3228515625,16902.072265625,17345.62890625,17607.357421875,17488.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
460,0x000D301C,MANUAL_AIM_CANDIDATE,471.3228515625,16932.072265625,17375.62890625,17637.357421875,17518.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
461,0x000D3024,MANUAL_AIM_CANDIDATE,471.3228515625,16902.072265625,17345.62890625,17607.357421875,17488.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
462,0x000D302C,MANUAL_AIM_CANDIDATE,471.3228515625,16872.072265625,17315.62890625,17577.357421875,17458.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
463,0x000D33F4,MANUAL_AIM_CANDIDATE,471.3228515625,16902.072265625,17345.62890625,17607.357421875,17488.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
464,0x000D340C,MANUAL_AIM_CANDIDATE,471.3228515625,16902.072265625,17345.62890625,17607.357421875,17488.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
465,0x000D341C,MANUAL_AIM_CANDIDATE,471.3228515625,16902.072265625,17345.62890625,17607.357421875,17488.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
466,0x000F8B18,MANUAL_AIM_CANDIDATE,471.3228515625,16902.072265625,17345.62890625,17607.357421875,17488.279296875,443.556640625,705.28515625,586.20703125,261.728515625,261.728515625,false,0.0,32.293359375,424.8861328125,471.3228515625
467,0x000D5F84,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
468,0x000D6134,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
469,0x000D615C,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
470,0x000D6184,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
471,0x000D61AC,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
472,0x000D61D4,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
473,0x000D61FC,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
474,0x000D6224,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
475,0x000D624C,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
476,0x000D6274,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
477,0x000D629C,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
478,0x000D62C4,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
479,0x000E7784,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
480,0x000E7934,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
481,0x000E795C,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
482,0x000E7984,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
483,0x000E79AC,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
484,0x000E79D4,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
485,0x000E79FC,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
486,0x000E7A24,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
487,0x000E7A4C,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
488,0x000E7A74,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
489,0x000E7A9C,MANUAL_AIM_CANDIDATE,464.405859375,-580.50732421875,0.0,0.0,0.0,580.50732421875,580.50732421875,580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
490,0x000E7AC4,MANUAL_AIM_CANDIDATE,464.405859375,0.0,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,false,0.0,232.2029296875,232.2029296875,464.405859375
491,0x000E9844,MANUAL_AIM_CANDIDATE,461.723046875,-577.15380859375,0.0,0.0,0.0,577.15380859375,577.15380859375,577.15380859375,0.0,0.0,false,0.0,230.8615234375,230.8615234375,461.723046875
492,0x001F2200,MANUAL_AIM_CANDIDATE,458.82557373047,-350.96731567383,222.56465148926,222.56465148926,222.56465148926,573.53196716309,573.53196716309,573.53196716309,0.0,0.0,false,0.0,229.41278686523,229.41278686523,458.82557373047
493,0x00286558,ARM_HORIZONTAL_CANDIDATE,457.48785634339,-337.52856445313,-0.036313578486443,-377.52709960938,-0.18822526931763,337.49225087464,-39.99853515625,337.34033918381,377.49078603089,297.49371571839,true,457.48785634339,283.75894937813,-162.48162419945,299.59126058072
494,0x001F2024,MANUAL_AIM_CANDIDATE,455.4015625,5521.3154296875,6090.5673828125,6090.5673828125,6090.5673828125,569.251953125,569.251953125,569.251953125,0.0,0.0,false,0.0,227.70078125,227.70078125,455.4015625
495,0x002E2FF4,MANUAL_AIM_CANDIDATE,452.00643920898,0.0,0.0,0.0,-452.00643920898,0.0,0.0,-452.00643920898,0.0,0.0,false,0.0,-45.200643920898,-45.200643920898,452.00643920898
496,0x003B3178,ARM_LEFT_CANDIDATE,425.6686706543,0.0,425.6686706543,0.0,0.0,425.6686706543,0.0,0.0,425.6686706543,425.6686706543,false,0.0,425.6686706543,-212.83433532715,-42.56686706543
497,0x001F202C,MANUAL_AIM_CANDIDATE,404.0404296875,-3573.8745117188,-3068.8239746094,-3068.8239746094,-3068.8239746094,505.05053710938,505.05053710938,505.05053710938,0.0,0.0,false,0.0,202.02021484375,202.02021484375,404.0404296875
